0,50.,50.5,51.,51.5,52.
32.,-80.43668779484435,-71.619505556191,-73.34685178848315,-74.26773455093507,-70.02398005728946
32.5,-78.0589363794926,-70.4593514561409,-69.1794334883671,-72.0635789367122,-73.71324761616383
33.,-72.67239125420946,-71.03495781494584,-70.61819822477007,-70.89643726706471,-74.16834052192353
33.5,-69.52458210482457,-73.03952858589004,-73.13986570939177,-68.33019669587091,-71.15806725313514
34.,-71.94312634307225,-73.17549975691989,-67.26724384300529,-66.39102573795803,-73.86668433340613
