0,50.,50.5,51.,51.5,52.
32.,7.423124612675498,-0.7983831351421309,1.68205531321418,-0.11355547707376949,-6.855654102151109
32.5,7.1478706485472685,-4.113973464490462,-7.774509602422933,-2.6272883130006273,2.41284473565715
33.,-2.9476402051033226,-5.5861154647411375,-5.587867638820515,-3.7242001108172724,-0.15114116158305563
33.5,-3.5228358607903734,4.702725149289277,7.678373116024693,-1.3792298311166988,-2.895803617398425
34.,4.391230157695594,0.6990904919745204,-10.217854585343455,-10.093797705752008,1.629085282206861
